frame,global_rmsd,core_rmsd
923,5.957,2.208
924,6.269,2.257
925,6.252,2.150
926,6.128,2.187
927,6.271,2.247
928,6.360,2.209
929,6.336,2.125
930,6.704,2.188
931,6.624,2.051
932,6.560,2.230
933,6.658,2.194
934,6.391,2.246
935,6.421,2.250
936,6.502,2.167
937,6.529,2.174
938,6.670,2.197
939,6.615,2.267
940,6.744,2.300
941,6.763,2.328
942,6.784,2.184
943,6.822,2.136
944,6.955,2.213
945,6.952,2.263
946,6.980,2.175
947,7.126,2.125
948,7.227,2.208
949,7.260,2.261
950,7.021,2.251
951,6.989,2.197
952,6.872,2.186
953,6.978,2.283
954,6.877,2.154
955,6.899,2.259
956,6.956,2.203
957,6.864,2.154
958,6.962,2.273
959,6.979,2.266
960,7.113,2.328
961,7.056,2.351
962,6.927,2.259
963,6.827,2.323
964,6.701,2.338
965,6.719,2.442
966,6.820,2.365
967,6.771,2.312
968,6.649,2.258
969,6.775,2.378
970,6.736,2.350
971,6.778,2.312
972,6.556,2.307
973,6.552,2.229
974,6.435,2.280
975,6.521,2.347
976,6.314,2.280
977,6.239,2.324
978,6.182,2.321
979,6.355,2.487
980,6.277,2.474
981,6.291,2.241
982,6.420,2.411
983,6.514,2.299
984,6.587,2.385
985,6.704,2.305
986,6.713,2.286
987,6.708,2.158
988,6.795,2.309
989,6.850,2.439
990,6.857,2.435
991,7.099,2.441
992,6.949,2.389
993,7.076,2.404
994,7.010,2.530
995,6.969,2.648
996,6.901,2.441
997,6.871,2.517
998,6.842,2.558
999,6.878,2.576
1000,6.784,2.608
1001,6.705,2.465
1002,6.496,2.360
1003,6.657,2.561
1004,6.521,2.561
1005,6.496,2.450
1006,6.428,2.521
1007,6.336,2.453
1008,6.373,2.461
1009,6.342,2.462
1010,6.239,2.349
1011,6.138,2.419
1012,6.155,2.476
1013,6.171,2.441
1014,6.225,2.542
1015,6.161,2.428
1016,6.126,2.512
1017,6.136,2.372
1018,6.245,2.568
1019,6.281,2.475
1020,6.363,2.415
1021,6.350,2.461
1022,6.324,2.552
1023,6.542,2.526
1024,6.534,2.517
1025,6.451,2.439
1026,6.602,2.215
1027,6.473,2.343
1028,6.423,2.345
1029,6.378,2.422
1030,6.413,2.418
1031,6.554,2.574
1032,6.606,2.549
1033,6.600,2.427
1034,6.619,2.487
1035,6.496,2.361
1036,6.462,2.465
1037,6.472,2.349
1038,6.621,2.439
1039,6.769,2.536
1040,6.698,2.421
1041,6.759,2.455
1042,6.677,2.430
1043,6.635,2.465
1044,6.579,2.439
1045,6.606,2.464
1046,6.690,2.363
1047,6.767,2.429
1048,7.123,2.459
1049,6.850,2.424
1050,6.805,2.273
1051,6.635,2.373
1052,6.583,2.367
1053,6.499,2.354
1054,6.595,2.386
1055,6.636,2.409
1056,6.499,2.400
1057,6.411,2.445
1058,6.482,2.340
1059,6.545,2.435
1060,6.384,2.349
1061,6.277,2.320
1062,6.463,2.376
1063,6.345,2.267
1064,6.299,2.206
1065,6.337,2.242
1066,6.326,2.371
1067,6.251,2.236
1068,6.398,2.206
1069,6.435,2.307
1070,6.455,2.315
1071,6.274,2.349
1072,6.298,2.426
1073,6.371,2.384
1074,6.458,2.384
1075,6.364,2.357
1076,6.482,2.361
1077,6.551,2.382
1078,6.486,2.388
1079,6.342,2.362
1080,6.279,2.501
1081,6.266,2.523
1082,6.398,2.546
1083,6.437,2.424
1084,6.266,2.446
1085,6.328,2.487
1086,6.417,2.376
1087,6.410,2.428
1088,6.483,2.565
1089,6.573,2.648
1090,6.647,2.625
1091,6.650,2.552
1092,6.707,2.527
1093,6.787,2.610
1094,6.598,2.629
1095,6.645,2.790
1096,6.667,2.689
